payment_id,loan_id,payment_date,emi_due,amount_paid,days_late,payment_status
PMT000414,LN00025,2025-10-09,5608.93,5608.93,0,On-time
PMT000415,LN00025,2025-11-08,5608.93,5608.93,0,On-time
PMT000416,LN00025,2025-12-08,5608.93,5608.93,0,On-time
PMT000417,LN00025,2026-01-07,5608.93,5608.93,0,On-time
PMT000418,LN00025,2026-02-06,5608.93,5608.93,0,On-time
PMT000419,LN00025,2026-03-08,5608.93,5608.93,18,Late
PMT000420,LN00025,2026-04-07,5608.93,5608.93,0,On-time
PMT000421,LN00025,2026-05-07,5608.93,5608.93,0,On-time
PMT000422,LN00025,2026-06-06,5608.93,5608.93,0,On-time
PMT000423,LN00025,2026-07-06,5608.93,5608.93,0,On-time
PMT000424,LN00026,2023-08-02,3206.75,3206.75,0,On-time
PMT000425,LN00026,2023-09-01,3206.75,3206.75,0,On-time
PMT000426,LN00026,2023-10-01,3206.75,3206.75,2,Late
PMT000427,LN00026,2023-10-31,3206.75,3206.75,0,On-time
PMT000428,LN00026,2023-11-30,3206.75,3206.75,0,On-time
PMT000429,LN00026,2023-12-30,3206.75,3206.75,0,On-time
PMT000430,LN00026,2024-01-29,3206.75,3206.75,0,On-time
PMT000431,LN00026,2024-02-28,3206.75,3206.75,7,Late
PMT000432,LN00026,2024-03-29,3206.75,3206.75,0,On-time
PMT000433,LN00026,2024-04-28,3206.75,3206.75,0,On-time
PMT000434,LN00026,2024-05-28,3206.75,3206.75,0,On-time
PMT000435,LN00026,2024-06-27,3206.75,3206.75,0,On-time
PMT000436,LN00026,2024-07-27,3206.75,3206.75,0,On-time
PMT000437,LN00026,2024-08-26,3206.75,3206.75,0,On-time
PMT000438,LN00026,2024-09-25,3206.75,3206.75,0,On-time
PMT000439,LN00026,2024-10-25,3206.75,3206.75,0,On-time
PMT000440,LN00026,2024-11-24,3206.75,3206.75,0,On-time
PMT000441,LN00026,2024-12-24,3206.75,3206.75,19,Late
PMT000442,LN00026,2025-01-23,3206.75,3206.75,8,Late
PMT000443,LN00026,2025-02-22,3206.75,3206.75,0,On-time
PMT000444,LN00026,2025-03-24,3206.75,3206.75,4,Late
PMT000445,LN00026,2025-04-23,3206.75,3206.75,0,On-time
PMT000446,LN00026,2025-05-23,3206.75,3206.75,0,On-time
PMT000447,LN00026,2025-06-22,3206.75,3206.75,0,On-time
PMT000448,LN00026,2025-07-22,3206.75,3206.75,19,Late
PMT000449,LN00026,2025-08-21,3206.75,3206.75,0,On-time
PMT000450,LN00026,2025-09-20,3206.75,3206.75,0,On-time
PMT000451,LN00026,2025-10-20,3206.75,3206.75,14,Late
PMT000452,LN00026,2025-11-19,3206.75,3206.75,0,On-time
PMT000453,LN00026,2025-12-19,3206.75,3206.75,0,On-time
PMT000454,LN00026,2026-01-18,3206.75,3206.75,0,On-time
PMT000455,LN00026,2026-02-17,3206.75,3206.75,0,On-time
PMT000456,LN00026,2026-03-19,3206.75,3206.75,0,On-time
PMT000457,LN00026,2026-04-18,3206.75,3206.75,0,On-time
PMT000458,LN00027,2025-06-20,9183.79,9183.79,0,On-time
PMT000459,LN00027,2025-07-20,9183.79,9183.79,0,On-time
PMT000460,LN00027,2025-08-19,9183.79,9183.79,0,On-time
PMT000461,LN00027,2025-09-18,9183.79,9183.79,0,On-time
PMT000462,LN00027,2025-10-18,9183.79,9183.79,22,Late
PMT000463,LN00027,2025-11-17,9183.79,9183.79,0,On-time
PMT000464,LN00027,2025-12-17,9183.79,9183.79,0,On-time
PMT000465,LN00027,2026-01-16,9183.79,9183.79,5,Late
PMT000466,LN00027,2026-02-15,9183.79,9183.79,0,On-time
PMT000467,LN00027,2026-03-17,9183.79,9183.79,0,On-time
PMT000468,LN00027,2026-04-16,9183.79,9183.79,0,On-time
PMT000469,LN00027,2026-05-16,9183.79,9183.79,0,On-time
PMT000470,LN00027,2026-06-15,9183.79,9183.79,0,On-time
PMT000471,LN00027,2026-07-15,9183.79,0.0,49,Missed
PMT000472,LN00028,2025-09-25,22925.09,22925.09,0,On-time
PMT000473,LN00028,2025-10-25,22925.09,22925.09,0,On-time
PMT000474,LN00028,2025-11-24,22925.09,22925.09,6,Late
PMT000475,LN00028,2025-12-24,22925.09,22925.09,0,On-time
PMT000476,LN00028,2026-01-23,22925.09,22925.09,0,On-time
PMT000477,LN00028,2026-02-22,22925.09,22925.09,0,On-time
PMT000478,LN00028,2026-03-24,22925.09,22925.09,0,On-time
PMT000479,LN00028,2026-04-23,22925.09,22925.09,0,On-time
PMT000480,LN00028,2026-05-23,22925.09,22925.09,0,On-time
PMT000481,LN00028,2026-06-22,22925.09,22925.09,0,On-time
PMT000482,LN00029,2022-08-13,3825.98,3825.98,0,On-time
PMT000483,LN00029,2022-09-12,3825.98,3825.98,4,Late
PMT000484,LN00029,2022-10-12,3825.98,3825.98,0,On-time
PMT000485,LN00029,2022-11-11,3825.98,3825.98,0,On-time
PMT000486,LN00029,2022-12-11,3825.98,3825.98,0,On-time
PMT000487,LN00029,2023-01-10,3825.98,3825.98,0,On-time
PMT000488,LN00029,2023-02-09,3825.98,,11,Late
PMT000489,LN00029,2023-03-11,3825.98,3825.98,16,Late
PMT000490,LN00029,2023-04-10,3825.98,3825.98,7,Late
PMT000491,LN00029,2023-05-10,3825.98,3825.98,0,On-time
PMT000492,LN00029,2023-06-09,3825.98,3825.98,0,On-time
PMT000493,LN00029,2023-07-09,3825.98,3825.98,0,On-time
PMT000494,LN00029,2023-08-08,3825.98,3825.98,0,On-time
PMT000495,LN00029,2023-09-07,3825.98,3825.98,0,On-time
PMT000496,LN00029,2023-10-07,3825.98,3825.98,0,On-time
PMT000497,LN00029,2023-11-06,3825.98,3825.98,3,Late
PMT000498,LN00029,2023-12-06,3825.98,3825.98,0,On-time
PMT000499,LN00029,2024-01-05,3825.98,3825.98,0,On-time
PMT000500,LN00029,2024-02-04,3825.98,3825.98,0,On-time
PMT000501,LN00029,2024-03-05,3825.98,3825.98,3,Late
PMT000502,LN00029,2024-04-04,3825.98,3825.98,0,On-time
PMT000503,LN00029,2024-05-04,3825.98,0.0,30,Missed
PMT000504,LN00029,2024-06-03,3825.98,3825.98,0,On-time
PMT000505,LN00029,2024-07-03,3825.98,3825.98,0,On-time
PMT000506,LN00029,2024-08-02,3825.98,3825.98,21,Late
PMT000507,LN00029,2024-09-01,3825.98,3825.98,0,On-time
PMT000508,LN00030,2021-05-04,7440.82,7440.82,14,Late
PMT000509,LN00030,2021-06-03,7440.82,7440.82,0,On-time
PMT000510,LN00030,2021-07-03,7440.82,7440.82,0,On-time
PMT000511,LN00030,2021-08-02,7440.82,7440.82,25,Late
PMT000512,LN00030,2021-09-01,7440.82,7440.82,0,On-time
PMT000513,LN00030,2021-10-01,7440.82,7440.82,0,On-time
PMT000514,LN00030,2021-10-31,7440.82,7440.82,0,On-time
PMT000515,LN00030,2021-11-30,7440.82,7440.82,0,On-time
PMT000516,LN00030,2021-12-30,7440.82,7440.82,0,On-time
PMT000517,LN00030,2022-01-29,7440.82,7440.82,8,Late
PMT000518,LN00030,2022-02-28,7440.82,7440.82,0,On-time
PMT000519,LN00030,2022-03-30,7440.82,7440.82,0,On-time
PMT000520,LN00030,2022-04-29,7440.82,7440.82,0,On-time
PMT000521,LN00030,2022-05-29,7440.82,7440.82,14,Late
PMT000522,LN00030,2022-06-28,7440.82,7440.82,0,On-time
PMT000523,LN00030,2022-07-28,7440.82,7440.82,6,Late
PMT000524,LN00030,2022-08-27,7440.82,7440.82,0,On-time
PMT000525,LN00031,2024-12-31,6122.37,6122.37,0,On-time
PMT000526,LN00031,2025-01-30,6122.37,6122.37,14,Late
PMT000527,LN00031,2025-03-01,6122.37,6122.37,0,On-time
PMT000528,LN00031,2025-03-31,6122.37,6122.37,0,On-time
PMT000529,LN00031,2025-04-30,6122.37,6122.37,0,On-time
PMT000530,LN00031,2025-05-30,6122.37,6122.37,0,On-time
PMT000531,LN00031,2025-06-29,6122.37,6122.37,25,Late
PMT000532,LN00031,2025-07-29,6122.37,6122.37,0,On-time
PMT000533,LN00031,2025-08-28,6122.37,6122.37,0,On-time
PMT000534,LN00031,2025-09-27,6122.37,6122.37,0,On-time
PMT000535,LN00031,2025-10-27,6122.37,6122.37,0,On-time
PMT000536,LN00031,2025-11-26,6122.37,6122.37,11,Late
PMT000537,LN00031,2025-12-26,6122.37,6122.37,0,On-time
PMT000538,LN00031,2026-01-25,6122.37,6122.37,0,On-time
PMT000539,LN00031,2026-02-24,6122.37,6122.37,0,On-time
PMT000540,LN00031,2026-03-26,6122.37,6122.37,0,On-time
PMT000541,LN00031,2026-04-25,6122.37,6122.37,17,Late
PMT000542,LN00031,2026-05-25,6122.37,6122.37,0,On-time
PMT000543,LN00031,2026-06-24,6122.37,6122.37,23,Late
PMT000544,LN00032,2024-07-04,210455.02,210455.02,0,On-time
PMT000545,LN00032,2024-08-03,210455.02,210455.02,20,Late
PMT000546,LN00032,2024-09-02,210455.02,210455.02,0,On-time
PMT000547,LN00032,2024-10-02,210455.02,210455.02,5,Late
PMT000548,LN00032,2024-11-01,210455.02,210455.02,0,On-time
PMT000549,LN00032,2024-12-01,210455.02,210455.02,0,On-time
PMT000550,LN00032,2024-12-31,210455.02,210455.02,0,On-time
PMT000551,LN00032,2025-01-30,210455.02,210455.02,0,On-time
PMT000552,LN00032,2025-03-01,210455.02,210455.02,0,On-time
PMT000553,LN00032,2025-03-31,210455.02,210455.02,0,On-time
PMT000554,LN00032,2025-04-30,210455.02,210455.02,0,On-time
PMT000555,LN00032,2025-05-30,210455.02,210455.02,0,On-time
PMT000556,LN00032,2025-06-29,210455.02,210455.02,0,On-time
PMT000557,LN00032,2025-07-29,210455.02,210455.02,0,On-time
PMT000558,LN00032,2025-08-28,210455.02,210455.02,0,On-time
PMT000559,LN00032,2025-09-27,210455.02,210455.02,0,On-time
PMT000560,LN00032,2025-10-27,210455.02,210455.02,8,Late
PMT000561,LN00032,2025-11-26,210455.02,210455.02,0,On-time
PMT000562,LN00032,2025-12-26,210455.02,210455.02,0,On-time
PMT000563,LN00032,2026-01-25,210455.02,210455.02,0,On-time
PMT000564,LN00032,2026-02-24,210455.02,210455.02,17,Late
PMT000565,LN00032,2026-03-26,210455.02,210455.02,0,On-time
PMT000566,LN00032,2026-04-25,210455.02,210455.02,0,On-time
PMT000567,LN00032,2026-05-25,210455.02,210455.02,0,On-time
PMT000568,LN00033,2025-04-21,23263.9,23263.9,0,On-time
PMT000569,LN00033,2025-05-21,23263.9,23263.9,5,Late
PMT000570,LN00033,2025-06-20,23263.9,23263.9,23,Late
PMT000571,LN00033,2025-07-20,23263.9,23263.9,0,On-time
PMT000572,LN00033,2025-08-19,23263.9,23263.9,0,On-time
PMT000573,LN00033,2025-09-18,23263.9,23263.9,0,On-time
PMT000574,LN00033,2025-10-18,23263.9,23263.9,0,On-time
PMT000575,LN00033,2025-11-17,23263.9,23263.9,0,On-time
PMT000576,LN00033,2025-12-17,23263.9,23263.9,19,Late
PMT000577,LN00033,2026-01-16,23263.9,23263.9,0,On-time
PMT000578,LN00033,2026-02-15,23263.9,23263.9,0,On-time
PMT000579,LN00033,2026-03-17,23263.9,23263.9,0,On-time
PMT000580,LN00033,2026-04-16,23263.9,23263.9,0,On-time
PMT000581,LN00033,2026-05-16,23263.9,23263.9,0,On-time
PMT000582,LN00033,2026-06-15,23263.9,23263.9,0,On-time
PMT000583,LN00033,2026-07-15,23263.9,23263.9,0,On-time
PMT000584,LN00034,2024-06-11,8243.86,8243.86,0,On-time
PMT000585,LN00034,2024-07-11,8243.86,8243.86,0,On-time
PMT000586,LN00034,2024-08-10,8243.86,8243.86,0,On-time
PMT000587,LN00034,2024-09-09,8243.86,8243.86,0,On-time
PMT000588,LN00034,2024-10-09,8243.86,8243.86,0,On-time
PMT000589,LN00034,2024-11-08,8243.86,8243.86,0,On-time
PMT000590,LN00034,2024-12-08,8243.86,8243.86,0,On-time
PMT000591,LN00034,2025-01-07,8243.86,8243.86,0,On-time
PMT000592,LN00034,2025-02-06,8243.86,8243.86,0,On-time
PMT000593,LN00034,2025-03-08,8243.86,8243.86,0,On-time
PMT000594,LN00034,2025-04-07,8243.86,8243.86,0,On-time
PMT000595,LN00034,2025-05-07,8243.86,0.0,51,Missed
PMT000596,LN00034,2025-06-06,8243.86,8243.86,0,On-time
PMT000597,LN00034,2025-07-06,8243.86,8243.86,0,On-time
PMT000598,LN00034,2025-08-05,8243.86,8243.86,16,Late
PMT000599,LN00034,2025-09-04,8243.86,8243.86,0,On-time
PMT000600,LN00034,2025-10-04,8243.86,0.0,43,Missed
PMT000601,LN00034,2025-11-03,8243.86,8243.86,0,On-time
PMT000602,LN00034,2025-12-03,8243.86,8243.86,0,On-time
PMT000603,LN00034,2026-01-02,8243.86,8243.86,0,On-time
PMT000604,LN00034,2026-02-01,8243.86,0.0,57,Missed
PMT000605,LN00034,2026-03-03,8243.86,8243.86,0,On-time
PMT000606,LN00034,2026-04-02,8243.86,8243.86,0,On-time
PMT000607,LN00034,2026-05-02,8243.86,8243.86,0,On-time
PMT000608,LN00035,2021-02-19,69314.4,69314.4,0,On-time
PMT000609,LN00035,2021-03-21,69314.4,69314.4,0,On-time
PMT000610,LN00035,2021-04-20,69314.4,69314.4,2,Late
PMT000611,LN00035,2021-05-20,69314.4,69314.4,0,On-time
PMT000612,LN00035,2021-06-19,69314.4,69314.4,0,On-time
PMT000613,LN00035,2021-07-19,69314.4,69314.4,0,On-time
PMT000614,LN00035,2021-08-18,69314.4,69314.4,0,On-time
PMT000615,LN00035,2021-09-17,69314.4,69314.4,0,On-time
PMT000616,LN00035,2021-10-17,69314.4,69314.4,0,On-time
PMT000617,LN00035,2021-11-16,69314.4,69314.4,0,On-time
PMT000618,LN00036,2021-07-16,53244.66,53244.66,0,On-time
PMT000619,LN00036,2021-08-15,53244.66,53244.66,19,Late
PMT000620,LN00036,2021-09-14,53244.66,53244.66,0,On-time
PMT000621,LN00036,2021-10-14,53244.66,53244.66,0,On-time
PMT000622,LN00036,2021-11-13,53244.66,0.0,43,Missed
PMT000623,LN00036,2021-12-13,53244.66,53244.66,0,On-time
PMT000624,LN00036,2022-01-12,53244.66,53244.66,0,On-time
PMT000625,LN00036,2022-02-11,53244.66,53244.66,0,On-time
PMT000626,LN00036,2022-03-13,53244.66,53244.66,0,On-time
PMT000627,LN00036,2022-04-12,53244.66,53244.66,18,Late
PMT000628,LN00036,2022-05-12,53244.66,53244.66,0,On-time
PMT000629,LN00036,2022-06-11,53244.66,53244.66,0,On-time
PMT000630,LN00036,2022-07-11,53244.66,53244.66,0,On-time
PMT000631,LN00036,2022-08-10,53244.66,53244.66,0,On-time
PMT000632,LN00036,2022-09-09,53244.66,53244.66,6,Late
PMT000633,LN00036,2022-10-09,53244.66,53244.66,13,Late
PMT000634,LN00036,2022-11-08,53244.66,53244.66,0,On-time
PMT000635,LN00036,2022-12-08,53244.66,53244.66,0,On-time
PMT000636,LN00036,2023-01-07,53244.66,0.0,31,Missed
PMT000637,LN00036,2023-02-06,53244.66,53244.66,0,On-time
PMT000638,LN00036,2023-03-08,53244.66,53244.66,0,On-time
PMT000639,LN00036,2023-04-07,53244.66,0.0,57,Missed
PMT000640,LN00036,2023-05-07,53244.66,53244.66,0,On-time
PMT000641,LN00036,2023-06-06,53244.66,53244.66,0,On-time
PMT000642,LN00036,2023-07-06,53244.66,53244.66,0,On-time
PMT000643,LN00036,2023-08-05,53244.66,53244.66,0,On-time
PMT000644,LN00036,2023-09-04,53244.66,53244.66,0,On-time
PMT000645,LN00036,2023-10-04,53244.66,53244.66,8,Late
PMT000646,LN00036,2023-11-03,53244.66,53244.66,0,On-time
PMT000647,LN00036,2023-12-03,53244.66,53244.66,0,On-time
PMT000648,LN00037,2024-11-07,53702.88,53702.88,0,On-time
PMT000649,LN00037,2024-12-07,53702.88,53702.88,0,On-time
PMT000650,LN00037,2025-01-06,53702.88,53702.88,0,On-time
PMT000651,LN00037,2025-02-05,53702.88,53702.88,0,On-time
PMT000652,LN00037,2025-03-07,53702.88,53702.88,0,On-time
PMT000653,LN00037,2025-04-06,53702.88,53702.88,0,On-time
PMT000654,LN00037,2025-05-06,53702.88,53702.88,0,On-time
PMT000655,LN00037,2025-06-05,53702.88,53702.88,0,On-time
PMT000656,LN00037,2025-07-05,53702.88,53702.88,0,On-time
PMT000657,LN00037,2025-08-04,53702.88,53702.88,0,On-time
PMT000658,LN00037,2025-09-03,53702.88,53702.88,0,On-time
PMT000659,LN00037,2025-10-03,53702.88,53702.88,0,On-time
PMT000660,LN00037,2025-11-02,53702.88,53702.88,0,On-time
PMT000661,LN00037,2025-12-02,53702.88,53702.88,0,On-time
PMT000662,LN00037,2026-01-01,53702.88,53702.88,0,On-time
PMT000663,LN00037,2026-01-31,53702.88,53702.88,16,Late
PMT000664,LN00037,2026-03-02,53702.88,53702.88,0,On-time
PMT000665,LN00037,2026-04-01,53702.88,53702.88,11,Late
PMT000666,LN00037,2026-05-01,53702.88,53702.88,0,On-time
PMT000667,LN00037,2026-05-31,53702.88,53702.88,0,On-time
PMT000668,LN00037,2026-06-30,53702.88,53702.88,0,On-time
PMT000669,LN00038,2025-10-15,23049.67,23049.67,0,On-time
PMT000670,LN00038,2025-11-14,23049.67,23049.67,0,On-time
PMT000671,LN00038,2025-12-14,23049.67,23049.67,0,On-time
PMT000672,LN00038,2026-01-13,23049.67,23049.67,0,On-time
PMT000673,LN00038,2026-02-12,23049.67,23049.67,0,On-time
PMT000674,LN00038,2026-03-14,23049.67,23049.67,0,On-time
PMT000675,LN00038,2026-04-13,23049.67,23049.67,7,Late
PMT000676,LN00038,2026-05-13,23049.67,23049.67,0,On-time
PMT000677,LN00038,2026-06-12,23049.67,23049.67,0,On-time
PMT000678,LN00038,2026-07-12,23049.67,23049.67,0,On-time
PMT000679,LN00039,2023-07-30,8751.86,8751.86,0,On-time
PMT000680,LN00039,2023-08-29,8751.86,8751.86,0,On-time
PMT000681,LN00039,2023-09-28,8751.86,8751.86,0,On-time
PMT000682,LN00039,2023-10-28,8751.86,8751.86,0,On-time
PMT000683,LN00039,2023-11-27,8751.86,8751.86,0,On-time
PMT000684,LN00039,2023-12-27,8751.86,8751.86,8,Late
PMT000685,LN00039,2024-01-26,8751.86,8751.86,0,On-time
PMT000686,LN00039,2024-02-25,8751.86,8751.86,0,On-time
PMT000687,LN00039,2024-03-26,8751.86,8751.86,0,On-time
PMT000688,LN00039,2024-04-25,8751.86,8751.86,0,On-time
PMT000689,LN00039,2024-05-25,8751.86,8751.86,0,On-time
PMT000690,LN00039,2024-06-24,8751.86,8751.86,0,On-time
PMT000691,LN00039,2024-07-24,8751.86,8751.86,0,On-time
PMT000692,LN00039,2024-08-23,8751.86,8751.86,0,On-time
PMT000693,LN00039,2024-09-22,8751.86,8751.86,0,On-time
PMT000694,LN00039,2024-10-22,8751.86,8751.86,0,On-time
PMT000695,LN00039,2024-11-21,8751.86,8751.86,0,On-time
PMT000696,LN00039,2024-12-21,8751.86,8751.86,0,On-time
PMT000697,LN00039,2025-01-20,8751.86,8751.86,0,On-time
PMT000698,LN00039,2025-02-19,8751.86,8751.86,9,Late
PMT000699,LN00039,2025-03-21,8751.86,8751.86,0,On-time
PMT000700,LN00039,2025-04-20,8751.86,8751.86,0,On-time
PMT000701,LN00039,2025-05-20,8751.86,8751.86,21,Late
PMT000702,LN00039,2025-06-19,8751.86,8751.86,0,On-time
PMT000703,LN00040,2022-02-27,11773.01,11773.01,2,Late
PMT000704,LN00040,2022-03-29,11773.01,0.0,49,Missed
PMT000705,LN00040,2022-04-28,11773.01,11773.01,0,On-time
PMT000706,LN00040,2022-05-28,11773.01,11773.01,0,On-time
PMT000707,LN00040,2022-06-27,11773.01,11773.01,0,On-time
PMT000708,LN00040,2022-07-27,11773.01,11773.01,0,On-time
PMT000709,LN00040,2022-08-26,11773.01,11773.01,0,On-time
PMT000710,LN00040,2022-09-25,11773.01,11773.01,0,On-time
PMT000711,LN00040,2022-10-25,11773.01,11773.01,0,On-time
PMT000712,LN00040,2022-11-24,11773.01,11773.01,0,On-time
PMT000713,LN00040,2022-12-24,11773.01,11773.01,0,On-time
PMT000714,LN00040,2023-01-23,11773.01,11773.01,0,On-time
PMT000715,LN00040,2023-02-22,11773.01,11773.01,0,On-time
PMT000716,LN00040,2023-03-24,11773.01,11773.01,0,On-time
PMT000717,LN00040,2023-04-23,11773.01,11773.01,6,Late
PMT000718,LN00040,2023-05-23,11773.01,11773.01,0,On-time
PMT000719,LN00040,2023-06-22,11773.01,11773.01,0,On-time
PMT000720,LN00040,2023-07-22,11773.01,11773.01,0,On-time
PMT000721,LN00040,2023-08-21,11773.01,11773.01,0,On-time
PMT000722,LN00040,2023-09-20,11773.01,11773.01,0,On-time
PMT000723,LN00040,2023-10-20,11773.01,11773.01,0,On-time
PMT000724,LN00040,2023-11-19,11773.01,11773.01,0,On-time
PMT000725,LN00040,2023-12-19,11773.01,11773.01,24,Late
PMT000726,LN00040,2024-01-18,11773.01,11773.01,0,On-time
PMT000727,LN00040,2024-02-17,11773.01,11773.01,0,On-time
PMT000728,LN00040,2024-03-18,11773.01,11773.01,6,Late
PMT000729,LN00040,2024-04-17,11773.01,11773.01,0,On-time
PMT000730,LN00040,2024-05-17,11773.01,11773.01,7,Late
PMT000731,LN00040,2024-06-16,11773.01,11773.01,0,On-time
PMT000732,LN00040,2024-07-16,11773.01,11773.01,0,On-time
PMT000733,LN00040,2024-08-15,11773.01,11773.01,9,Late
PMT000734,LN00040,2024-09-14,11773.01,11773.01,6,Late
PMT000735,LN00040,2024-10-14,11773.01,11773.01,0,On-time
PMT000736,LN00040,2024-11-13,11773.01,11773.01,18,Late
PMT000737,LN00040,2024-12-13,11773.01,11773.01,24,Late
PMT000738,LN00040,2025-01-12,11773.01,11773.01,0,On-time
PMT000739,LN00041,2023-02-13,16637.8,16637.8,8,Late
PMT000740,LN00041,2023-03-15,16637.8,16637.8,11,Late
PMT000741,LN00041,2023-04-14,16637.8,16637.8,25,Late
PMT000742,LN00041,2023-05-14,16637.8,16637.8,0,On-time
PMT000743,LN00041,2023-06-13,16637.8,16637.8,17,Late
PMT000744,LN00041,2023-07-13,16637.8,16637.8,0,On-time
PMT000745,LN00041,2023-08-12,16637.8,16637.8,0,On-time
PMT000746,LN00041,2023-09-11,16637.8,16637.8,0,On-time
PMT000747,LN00041,2023-10-11,16637.8,16637.8,0,On-time
PMT000748,LN00041,2023-11-10,16637.8,16637.8,0,On-time
PMT000749,LN00041,2023-12-10,16637.8,16637.8,0,On-time
PMT000750,LN00041,2024-01-09,16637.8,16637.8,12,Late
PMT000751,LN00041,2024-02-08,16637.8,16637.8,0,On-time
PMT000752,LN00041,2024-03-09,16637.8,16637.8,0,On-time
PMT000753,LN00041,2024-04-08,16637.8,16637.8,0,On-time
PMT000754,LN00041,2024-05-08,16637.8,16637.8,0,On-time
PMT000755,LN00041,2024-06-07,16637.8,16637.8,0,On-time
PMT000756,LN00041,2024-07-07,16637.8,16637.8,0,On-time
PMT000757,LN00041,2024-08-06,16637.8,16637.8,0,On-time
PMT000758,LN00041,2024-09-05,16637.8,16637.8,3,Late
PMT000759,LN00041,2024-10-05,16637.8,0.0,34,Missed
PMT000760,LN00041,2024-11-04,16637.8,16637.8,0,On-time
PMT000761,LN00041,2024-12-04,16637.8,16637.8,0,On-time
PMT000762,LN00041,2025-01-03,16637.8,16637.8,22,Late
PMT000763,LN00041,2025-02-02,16637.8,16637.8,18,Late
PMT000764,LN00041,2025-03-04,16637.8,16637.8,0,On-time
PMT000765,LN00041,2025-04-03,16637.8,16637.8,0,On-time
PMT000766,LN00041,2025-05-03,16637.8,16637.8,0,On-time
PMT000767,LN00041,2025-06-02,16637.8,0.0,59,Missed
PMT000768,LN00041,2025-07-02,16637.8,16637.8,0,On-time
PMT000769,LN00041,2025-08-01,16637.8,16637.8,0,On-time
PMT000770,LN00041,2025-08-31,16637.8,16637.8,0,On-time
PMT000771,LN00041,2025-09-30,16637.8,16637.8,0,On-time
PMT000772,LN00041,2025-10-30,16637.8,16637.8,17,Late
PMT000773,LN00041,2025-11-29,16637.8,16637.8,6,Late
PMT000774,LN00041,2025-12-29,16637.8,16637.8,0,On-time
PMT000775,LN00041,2026-01-28,16637.8,16637.8,0,On-time
PMT000776,LN00042,2021-02-14,38100.31,38100.31,0,On-time
PMT000777,LN00042,2021-03-16,38100.31,38100.31,0,On-time
PMT000778,LN00042,2021-04-15,38100.31,38100.31,0,On-time
PMT000779,LN00042,2021-05-15,38100.31,38100.31,0,On-time
PMT000780,LN00042,2021-06-14,38100.31,38100.31,0,On-time
PMT000781,LN00043,2022-01-15,23137.0,23137.0,0,On-time
PMT000782,LN00043,2022-02-14,23137.0,23137.0,0,On-time
PMT000783,LN00043,2022-03-16,23137.0,23137.0,0,On-time
PMT000784,LN00043,2022-04-15,23137.0,23137.0,0,On-time
PMT000785,LN00043,2022-05-15,23137.0,23137.0,7,Late
PMT000786,LN00043,2022-06-14,23137.0,23137.0,0,On-time
PMT000787,LN00043,2022-07-14,23137.0,,0,On-time
PMT000788,LN00043,2022-08-13,23137.0,23137.0,0,On-time
PMT000789,LN00043,2022-09-12,23137.0,23137.0,25,Late
PMT000790,LN00043,2022-10-12,23137.0,23137.0,0,On-time
PMT000791,LN00043,2022-11-11,23137.0,23137.0,0,On-time
PMT000792,LN00043,2022-12-11,23137.0,23137.0,0,On-time
PMT000793,LN00043,2023-01-10,23137.0,23137.0,0,On-time
PMT000794,LN00043,2023-02-09,23137.0,23137.0,0,On-time
PMT000795,LN00043,2023-03-11,23137.0,23137.0,0,On-time
PMT000796,LN00043,2023-04-10,23137.0,23137.0,0,On-time
PMT000797,LN00043,2023-05-10,23137.0,23137.0,0,On-time
PMT000798,LN00043,2023-06-09,23137.0,23137.0,0,On-time
PMT000799,LN00043,2023-07-09,23137.0,23137.0,0,On-time
PMT000800,LN00043,2023-08-08,23137.0,23137.0,15,Late
PMT000801,LN00043,2023-09-07,23137.0,23137.0,0,On-time
PMT000802,LN00043,2023-10-07,23137.0,0.0,41,Missed
PMT000803,LN00043,2023-11-06,23137.0,23137.0,21,Late
PMT000804,LN00043,2023-12-06,23137.0,23137.0,10,Late
PMT000805,LN00043,2024-01-05,23137.0,23137.0,0,On-time
PMT000806,LN00043,2024-02-04,23137.0,23137.0,0,On-time
PMT000807,LN00043,2024-03-05,23137.0,23137.0,21,Late
PMT000808,LN00043,2024-04-04,23137.0,23137.0,3,Late
PMT000809,LN00043,2024-05-04,23137.0,23137.0,0,On-time
PMT000810,LN00044,2025-04-07,73457.65,73457.65,18,Late
PMT000811,LN00044,2025-05-07,73457.65,73457.65,0,On-time
PMT000812,LN00044,2025-06-06,73457.65,73457.65,16,Late
